RXF393	ACHN	UO-31	NCI-H226	NCI-H322M	UACC-257	SK-MEL-2	A549	UACC-62	HOP 92	EKVX	NCI-H23	HOP 62	HCC2998	HCT-15	COLO 205	SNB-19	SW-620	KM12	HT-29	HCT-116	TK-10	SN12C	HL-60(TB)	CCRF-CEM	786-0	CAKI-1	A498	PC-3	SK-MEL-28	SK-MEL-5	RPMI 8226	SR	K-562	MOLT-4	M14	MDA-MB-435	MALME-3M	LOX-IMVI	SK-OV-3	DU-145	NCI-H460	NCI-H522	IGR-OV1	NCI/ADR-RES	OVCAR-3	OVCAR-8	OVCAR-4	OVCAR-5	SNB-75	U251	HS-578T	BT-549	MDA-MB-231	MCF-7	SF-539	T-47D	SF-268	SF-295
tRFdb-3016a	9.31651701551614	8.92547688879496	8.79135916446851	7.62247694714634	0	0	8.92847151601164	7.3077049471179	9.22023477043058	9.8209465386578	0	6.93719194434059	9.23801344781576	9.30394567218722	9.28602444497933	7.54434279103185	0	7.64076575290521	9.6059769555224	7.52504832279658	9.51921692640665	4.98920192041056	0	7.76228919970307	8.31171438909429	8.99968517487743	7.69475077480874	7.61982137434427	8.31089623307537	8.20951292668017	7.11867925155309	9.88653667917883	8.76104313680706	8.85932303702992	7.68325706652459	8.54438295179419	8.89292286346986	0	8.00436831545156	7.91831607847955	9.20946632351803	8.22224769515335	8.42923548685507	8.76852590416198	7.97170269404009	8.24052811332745	8.95512412163193	9.11884015456109	8.49649907495036	8.83654740335714	10.1922004358809	7.91855377614567	9.12724304737755	7.76013239598987	8.89584269420381	8.74365552591732	7.53949585400885	8.2620436135254	9.46971594052754
tRFdb-3016b	9.61155382305385	10.7952306929511	9.83193558477179	8.991432870488	9.19838399440083	0	10.3001106137627	7.09763794355055	10.3293596397341	9.98777968819005	7.56079807585788	8.71729876728093	9.54062975087986	9.53955612802079	9.6589556707567	8.55133248730713	8.74230767098762	8.42621466647945	10.6635991832487	9.39529708962924	10.3068847537401	5.35226332738007	0	8.96205803557372	8.65563786553771	8.98086323107992	8.80143164587484	10.2095377631481	9.41887926986051	9.64700405996879	9.35838788403474	10.0559536987002	10.1324582025495	9.55735794958989	8.58395845267464	9.652730986313	9.68014035816967	0	10.0110260063586	8.47044369247733	9.31971073634277	8.5946038771537	8.53935105644943	9.87717284552381	8.97969291792556	9.16426623481435	9.55315416140498	9.49170659641743	9.15026957025738	8.84741199152669	10.9801770154871	9.07298953754109	9.99257610413996	8.42750985216126	9.90520445708338	8.97910250496911	7.32921564212596	8.75965811372472	10.2573548540077
tRFdb-3017a	0	8.1203456083812	8.26229092457851	0	7.41590330456756	0	6.28121263992697	0	8.2226515858786	8.0876979417977	7.77125985647755	0	0	7.43555037576218	6.30211151990454	6.96323942626151	7.95625974843969	8.63714674557438	8.10686676101499	0	9.10483464363534	0	0	6.19055578841924	8.6826508760971	6.20914218752272	8.5660512161605	7.29972577912423	5.7484719068347	5.43110819501049	7.11867925155309	6.79373737646561	0	5.25075494034005	7.5583641466979	6.555929207918	6.10366311760351	0	6.43059925806176	0	5.65106441268965	6.2366681944037	6.44173692736488	7.77183026733178	0	5.93755538543429	5.95331993107991	6.13689144871628	7.22208647282045	0	0	7.50550251850494	6.96631950868755	5.53694739194913	8.31239375898781	5.3174940508405	7.53949585400885	5.82360624266178	7.22939854380663
tRFdb-3017b	13.083805810534	13.029664133956	12.6642802848338	12.4482853248725	11.4443714500035	0	11.9340501580125	11.7599072018626	12.7614050938803	10.8716510932828	11.9458199854075	11.0364820717913	9.21918585727285	9.8801848676382	10.9798126123682	12.6512436188472	11.7393569387232	11.8818284866563	12.3388589925794	12.3720515887183	12.8295055562548	5.35226332738007	11.4015379764214	11.207699908726	11.6739773413635	12.5174099145057	13.0412221500148	12.6184240697076	12.2380985502651	12.0809226895152	11.6114633038232	10.4182225720548	11.7690156992417	10.3769777750313	11.2981797281853	12.0908914529072	10.9161666847119	0	11.2903112467211	11.754364796105	10.4559822733316	11.498256446665	11.5359540765539	12.4254573976775	10.8141351683628	10.6101318013014	10.9382464383253	12.0136121678319	12.4032517090195	13.5761984845341	13.0951047537168	12.9268688991187	12.5378902329928	10.3719351899789	11.7406220312654	12.4183419360885	10.7804682914874	13.1062005936647	12.1983797212574
tRFdb-3019a	11.3347108047688	11.3769186841134	11.253715873574	11.0157647009446	11.6558049584566	0	10.537912913617	6.39383217169027	8.30039988682735	11.6633327271538	9.42969940700424	10.9110136293352	12.3645244408053	11.1687865873171	10.1703215505738	11.8373826446108	11.6138644165433	11.6188705358853	11.5951304968843	11.2682072286815	11.2962655006624	4.10728407806352	11.5210771701521	6.84622498867434	9.25426714319926	11.3973296011998	11.2474931926677	11.7088234849836	8.12648588295026	11.6254823096802	11.295361847514	11.5145226049377	11.6435223965241	11.8980680143171	7.34806803899443	10.6854815818183	11.9682474269302	0	11.7401281823659	9.47779403105254	11.5831806449577	9.2977053657011	12.5256591632045	11.5641704618768	11.0446297176931	11.1217551090711	10.4845898096932	11.6209682523859	10.858855087666	12.1341040771479	11.8543214664503	11.348686410219	11.7880338866386	10.744249746198	9.97225026201384	11.0034159499584	9.1971452983041	11.0058920941742	10.9132129327606
tRFdb-3019b	11.5967538052047	11.4990927682757	11.2690575856388	11.4915969882909	11.6558049584566	0	10.7888196764871	6.10813317383822	10.0077118462486	11.4563569099812	9.14065759363257	11.0364820717913	12.1943510091882	10.8794192220727	10.71692107293	11.8559932683334	11.9872178246461	11.5099721417832	11.5151038524352	11.1889513655637	11.2132437556093	4.78485208791278	11.4795124198561	7.29033640886124	9.09829724638205	11.2639939943557	11.2841998944247	11.8343184507654	8.10010926993542	11.7860932939646	11.4208448932776	11.3770683929391	11.6621322933142	11.722379238905	7.5877131963581	10.7561086503663	11.8486969270087	0	11.4507152819131	9.80678414902266	11.4110905694631	9.91429103594397	12.403630890918	11.4346495256512	11.0770360179123	10.9509743880635	10.4540809173596	11.5490764816059	10.9085282507447	12.1869781049537	11.7168569065927	11.3261273748557	11.7209391175471	10.7378190476487	10.797594671489	11.1784972480565	8.90818476984537	11.1262051109369	10.8164033452106
tRFdb-3020a	17.4029019149798	16.8008054673428	17.075565602214	17.1850024310503	17.7522258394385	15.8424681686375	17.1492509994196	15.8278083370403	17.1997078412812	17.7072887226553	17.1418614284429	16.442181635045	18.6258630284922	17.3522607428578	16.8515742497648	17.6040765111769	17.9141437438967	16.8839605865856	17.7961817755327	17.1270756891057	17.4763738737971	12.2834353385573	17.1130534105979	18.1272996647968	17.9671508152516	17.3760445677275	17.1719877642048	16.9322269236171	15.8231652855305	17.6272534940731	17.4551056485968	17.4963970380935	17.1272809807482	17.6503906767809	18.3044133959332	17.8071112214523	17.8276501453135	17.1621925259758	17.5838826266598	17.6817438590088	16.6766452069779	16.2172710372455	17.5474483130307	17.5571571602237	16.8032925953007	17.1592525194817	17.4230048726506	17.2876719547482	17.4965435597941	18.1462130684398	16.8836910440883	18.2445316939642	18.4495399195835	18.1975615059087	16.6619891205645	18.036361613756	16.6918855059802	16.9134659780875	18.055358428723
tRFdb-3021a	7.73607279552817	8.07299087141294	9.55989220140354	8.69662105821906	7.49346110489247	0	7.57054693206561	7.38522810694982	0	7.58296913703572	9.42969940700424	7.01457471373545	9.50825229820156	6.93209515766816	0	9.25439002840434	8.03395649096953	0	8.40627768111469	7.19007309076395	8.5989775052661	0	0	8.71154604763855	8.82445427652146	6.28611801405676	8.18577364437837	7.37724627999583	5.82506132455305	7.07101081166901	6.78437351918091	7.71356411928103	7.26019583046101	8.20215725703523	8.81632090534073	7.62583876467458	7.17058147641603	0	8.08207508716495	6.27216521320584	7.29425071434503	7.30456616201134	0	9.51504100938532	0	6.01431845829452	7.40868221622673	7.20406313134205	7.66011393809792	9.49834928621127	8.68751025579826	8.86814096614711	7.62502767080456	8.04842852261025	0	8.17122528226844	0	6.47715549803395	7.8888171636873
tRFdb-3021b	8.03027501983184	8.57041277762589	10.2696420556173	9.72726420040223	8.78416484799244	0	7.47421234476808	7.09763794355055	9.00911253694257	7.29513364625897	9.14065759363257	6.72754547121785	9.21918585727285	6.64521154227546	0	9.54940839220225	8.74230767098762	0	8.30971141631192	7.89671921528087	8.31029747292799	0	0	8.66316518058662	8.81875325367866	6.98940406773429	8.80143164587484	8.40522568283191	6.52562410170473	7.51560569023345	7.48976810921304	7.95351441232477	7.96702471264139	8.17577575914023	8.88281363088882	8.03496030403232	7.87717519882174	0	8.52811366625291	7.55651679684067	7.00678520761936	8.33231567716525	6.23285095710328	9.65066308078963	6.18938314450557	6.71610582348124	7.67959299627923	6.91672919466406	8.51939714935986	10.1256763107849	8.39878103734816	9.16302498876022	8.0705364676653	8.42750985216126	0	8.5326827449676	0	6.60133624136881	8.47174923328375
tRFdb-3022a	9.23418794810772	9.61003910272664	8.97588510329596	0	9.07307634550394	0	9.21743967109274	0	0	11.0355441005147	9.42969940700424	8.00898501747773	10.8993428070307	10.7790345378312	11.3164761974311	9.304934642336	10.3514743046401	9.29877614804321	10.6399626164162	8.92010621602385	11.1808360880246	4.10728407806352	7.52842180216335	11.0042589339756	11.3095022418699	10.1756501443189	9.2706110593468	7.9593133271493	5.82506132455305	8.80044598628716	9.88822614789088	11.1223592757858	9.83729440052335	10.7341503694683	11.5875821768507	10.789256555391	10.2491811263037	0	9.07941069293532	7.67548867431556	9.28734056860813	7.88648344721513	9.50503355026035	9.97018636645708	9.91990577126985	10.2409447065712	9.68203178592791	10.8954426800965	9.29269571419632	9.65015289177399	10.2701380437041	10.1617660962809	10.0341149757832	9.41853685137491	0	10.2669187963775	10.1959158423559	10.0471965202673	11.2525425270547
tRFdb-3022b	9.85637813551698	10.8893015934284	9.96506243687434	10.574504435057	10.5188378833148	0	10.3251818656261	6.10813317383822	9.59314139498507	10.8102840257767	10.1393790226099	9.71558388535519	11.0754129382951	10.5858609422449	11.2021029776167	10.0391791419476	10.7397788415802	10.2305707406852	11.060720543088	10.0075321626306	11.0068863593664	3.83625999210664	9.55492697767825	11.1095624709889	11.3306881745466	10.3010770743619	9.79981396416317	9.93848780644442	8.68331812699936	10.6129581328466	10.7802202764318	10.9344807399213	10.1324582025495	10.7431619656804	11.7689109098684	11.1625290073469	10.5724132739197	0	9.90421834884372	9.38107299641925	9.58236881338325	9.33007590074888	10.1217261078026	10.4703349480692	10.1707296397892	10.4582312609258	10.0416400254147	11.2272687455572	9.86750255752838	9.84584508181647	11.2024674065111	11.1611362378613	10.7884417938203	10.306397484988	8.68481672863432	10.3184080118236	9.90668252815314	10.1422667163882	11.5165353221413
tRFdb-3023a	7.55640251045097	8.15515536204197	9.49804828482756	0	0	0	6.43972337049781	8.04945301001947	0	7.66501321299055	0	0	8.59247435822686	9.4641700628587	8.44831244949524	8.92242699411237	8.11611281687056	8.79722994099214	8.85018075885643	6.69168345944066	9.67947462628569	0	7.61044976557085	9.91758603642267	8.90673962818347	7.35879004809347	8.58895225928861	7.77951377083308	7.47494305603905	8.14779892347923	6.86610838275627	7.94699802107433	8.33768248076792	8.89940817232732	7.26115852540299	7.5162354231277	8.2477486818372	0	6.58930230799078	5.77742172252857	5.80850379977726	6.39511761151524	8.17547011435771	9.27593104933068	0	8.07962946152445	8.04996157152108	8.86476802171179	6.89956342197758	9.21866874818955	0	7.30459052733428	8.12039418555152	6.99924857889524	0	9.25104357543251	0	5.9813869632294	7.38885085014529
tRFdb-3023b	9.24951056238137	12.1455521053263	12.0663164505165	10.2122046411972	11.3663976986469	0	11.3492719931093	9.99537050191016	9.00911253694257	7.29513364625897	9.14065759363257	9.71558388535519	11.6766356242316	11.2162946487005	11.879945230132	10.1337289572147	11.546772140172	11.0076779047751	13.0866830387539	12.5443364973226	10.47668320301	0	11.0391202597275	12.5292619648937	10.3668448031619	8.304503543067	11.1014140087681	9.54040616138451	10.31836468802	12.0809226895152	11.5410970297214	11.0292930146607	11.8685238139685	12.0510415939397	11.9781439176233	11.3848315133055	11.0416353497985	0	10.6625941932099	10.7017023074027	10.4116202503072	10.3992906232076	10.536439849378	12.0889628634314	10.4184595121425	11.0605455521105	10.7635667252337	11.3971268822177	11.0521925534913	10.2080667278112	11.7168569065927	11.0356626269982	11.6263312184398	10.4749535977618	11.0039374728562	10.0706923313755	10.3213442224682	8.29145247313483	10.8164033452106
tRFdb-3024a	0	5.63746877697019	0	0	0	0	0	0	0	0	0	0	0	0	6.37915144220507	4.5094461789333	8.03395649096953	0	0	0	7.60269341330786	0	0	0	4.36925845476899	0	0	5.40304713951895	0	0	5.22535246420684	0	0	4.36226799953436	0	0	6.18056103859784	0	0	0	0	0	0	0	0	0	3.17690408413441	0	5.51493965666075	0	9.68575957549465	0	0	0	0	0	0	4.92422296738422	0
tRFdb-3024b	0	6.33664715249877	4.92446291540964	0	0	0	0	0	0	0	0	0	0	0	6.09349133626854	4.23394747213028	7.74567256301781	0	6.3232876209998	0	7.31483524361294	0	7.24065066651639	0	5.05234615287505	0	5.91540749536418	6.67815554910432	0	0	4.94439036331853	0	0	4.08826570454824	0	0	5.89546772013608	0	0	0	0	0	0	0	0	0	3.82398625832135	0	5.23242737699154	0	9.39664218199973	4.19699736387602	0	3.43409255581181	0	0	0	4.6452369074081	0
tRFdb-3025a	0	5.63746877697019	0	0	0	0	0	0	0	0	0	0	0	0	6.37915144220507	4.5094461789333	8.03395649096953	0	0	0	7.60269341330786	0	0	0	4.36925845476899	0	0	5.40304713951895	0	0	5.22535246420684	0	0	4.36226799953436	0	0	6.18056103859784	0	0	0	0	0	0	0	0	0	3.17690408413441	0	5.51493965666075	0	9.68575957549465	0	0	0	0	0	0	4.92422296738422	0
tRFdb-3025b	0	6.33664715249877	4.92446291540964	0	0	0	0	0	0	0	0	0	0	0	6.09349133626854	4.23394747213028	7.74567256301781	0	6.3232876209998	0	7.31483524361294	0	7.24065066651639	0	5.05234615287505	0	5.91540749536418	6.67815554910432	0	0	4.94439036331853	0	0	4.08826570454824	0	0	5.89546772013608	0	0	0	0	0	0	0	0	0	3.82398625832135	0	5.23242737699154	0	9.39664218199973	4.19699736387602	0	3.43409255581181	0	0	0	4.6452369074081	0
tRFdb-3026b	0	4.38922908242893	4.92446291540964	0	0	0	0	6.10813317383822	0	0	7.56079807585788	0	0	0	0	6.97404080792668	0	0	0	5.341712355573	0	0	0	0	0	0	0	5.12109744262328	0	0	4.94439036331853	0	0	4.08826570454824	0	0	5.89546772013608	0	0	0	0	0	6.23285095710328	4.17636260231741	0	0	0	0	5.23242737699154	0	0	4.19699736387602	5.76991672165706	3.43409255581181	0	0	0	4.6452369074081	0
tRFdb-3027a	0	5.71831993067052	0	0	0	0	6.43972337049781	6.47534085478064	0	6.67210421983624	0	0	7.59620703234646	0	7.45243682454289	6.13280318913848	8.11611281687056	7.80046928288218	8.85018075885643	5.70557290306523	0	0	0	6.34893970488462	6.97663193173233	6.36755275762646	0	0	5.90610900500409	0	5.30567056468135	6.9528326234968	0	6.70860999394448	7.58120443974212	4.75540608736916	7.25248718721322	0	0	5.77742172252857	0	0	8.58925953871986	7.47438252553601	0	6.0955401136106	3.25047636256739	0	6.17063120258983	0	0	5.51987173432352	6.13586392711574	4.72173737945399	7.47643687019232	5.47414543550459	0	0	6.39743340043029
tRFdb-3027b	10.347781547684	11.2734643974226	10.1628167491465	7.41212835288052	9.78252767778641	0	11.2480288728662	7.09763794355055	10.5922071477066	9.60969426191516	10.7239150810622	9.52318391538166	8.80495499917187	7.95846557140031	9.53358701526767	10.0872284741745	9.7406222773298	9.42411612768556	10.9782981122022	9.69974352997056	10.47668320301	4.78485208791278	10.553967644858	9.4207004787107	11.9685617867178	9.56487362128109	7.89736763590972	11.0569930475341	9.09747800444679	9.77238498107132	9.85251431824403	9.86350222000338	10.4217311119609	11.2493732818569	11.5944663301709	9.18946356790269	10.6792608005138	0	8.79049658873367	8.63048015373284	10.2697108102992	10.3289547072243	10.1217261078026	10.4876008331799	9.49340852398597	9.79140970584292	7.81223848295248	9.90624302204175	8.28562555847478	10.5614385136793	11.5649014342536	9.70280669106394	9.83227802826385	9.89545887577705	10.2674401499958	10.5938459438502	8.32472294819731	9.54253290468344	10.5637904661938
tRFdb-3029a	7.47439111916766	8.19807522611754	8.4916039247234	0	8.48945251901613	0	7.76224301118771	7.96731114515467	0	8.90037549767911	0	0	8.0965128519906	7.92617590880862	6.37915144220507	7.62193847704092	10.029822247665	9.71324086419819	7.92255080689982	8.40680885370367	7.60269341330786	5.63533435505355	7.52842180216335	8.06143453857923	7.62695156103915	7.27684481734945	7.51067145801423	8.83114516232899	7.80584783155485	7.4833633853679	8.51214827192315	7.71356411928103	8.83887061960955	6.62695900151313	7.76089010297356	7.21323392235434	6.18056103859784	0	0	7.84462934769352	0	7.88648344721513	6.51886567081927	7.84948530782034	0	6.01431845829452	7.5391882464874	7.20406313134205	7.81140359089002	7.91737076140337	9.68575957549465	7.0018816100272	7.04371466763563	7.293204423996	9.38800570439024	8.5326827449676	8.61341120668829	6.88813878458198	6.31597760353055
tRFdb-3029b	10.7136612848623	12.4533687461092	9.9220374542306	9.99001490077882	10.5188378833148	0	11.4665857421533	9.41111453322136	12.006660435065	8.87395919668791	10.5540967020049	9.30111823990607	9.80334126555375	9.33340346162023	9.77429560526994	9.15769252484813	8.74230767098762	9.00977848056244	10.8295124543747	10.7328029934065	10.3068847537401	6.07503253746589	10.402071175456	9.3536865195458	7.71551983887911	7.57057688192771	10.3186986993898	11.0569930475341	10.5982732005761	10.3161869406315	11.2372043987147	10.5336186847978	10.4217311119609	10.0246065615327	8.40757099430312	11.137005154268	10.2645165467058	0	10.7266858323335	10.3572878659465	10.5408124786321	10.3992906232076	9.80012169798	11.2446200484547	9.63073007408159	9.79140970584292	9.91950532053911	11.3315634208709	8.00650800787241	8.84741199152669	9.98089102570346	8.87407752692036	11.6016770323246	9.20337043057858	10.9044519785015	10.5938459438502	8.32472294819731	8.98157494996568	10.8419244014282
tRFdb-3030a	11.099181656052	13.0304289921715	12.8800989755599	10.5014901194566	14.2403948080283	16.8424558917502	13.3331511140657	9.37874121556982	15.6795481933351	14.0833027779566	12.5433248616739	12.5271799657725	13.3265892443207	15.737242308677	15.7942813779217	14.5830015065856	11.7293062248573	14.569561478898	14.6391147537258	14.7500673004877	15.329996647808	8.34741545060661	11.7689271724692	13.8186243595145	15.3089692425849	13.113164513827	11.9493596623944	11.5978266514037	14.7937902779083	13.5414886912493	13.16370040155	14.0003618801902	12.951375833332	14.4752983285493	14.3945352355383	11.737879616456	14.2050029138821	0	13.8669148672459	9.99176006663442	14.3654715797887	12.8805649875943	12.503295173093	13.0528396196657	13.735214276199	12.6785451266348	12.1322918058112	12.8668638638392	13.3223832424848	12.6120608451147	13.8935549346299	14.6512273775893	12.8784200204404	10.4300732285365	11.7082101352389	12.8826098219284	12.5641573915439	11.4613815569478	13.1744277862346
tRFdb-3030b	16.165453349312	16.217683299233	15.6302362687236	15.2801862383509	16.4650687737115	16.5529520027614	17.7331617528756	12.920141962909	16.7645459672686	15.3787094074725	15.045032588204	15.2335406633278	14.346115515664	16.0643321515332	16.1356225925524	15.1941217792694	14.5463501315328	15.8977715933337	16.023712006424	15.9065558192396	16.7610855939926	9.16033279935861	15.7149221795842	15.5147408668297	16.6171619962464	15.6218898124098	15.450713175931	15.8010146926895	15.6262519155189	16.7683972548859	16.263097191366	15.6097635117801	15.4848407569704	15.5669367866398	15.9931929228351	14.8545789745698	15.8738648251398	16.370192763438	15.2871167215604	14.8041740390064	15.7714335713745	14.6889537524126	14.7292929992812	15.3785578479318	15.8277137443952	15.3906017941189	14.8318085656083	15.5540249217991	15.2610030891228	16.7503211479334	15.4169009424518	15.9113633598738	15.9244071997739	14.5818016880536	15.6547928635586	15.9428172133356	13.9350181788902	15.7916084807475	15.4303455981144
tRFdb-3031a	7.55640251045097	6.70455325239394	9.15754331081436	0	9.5697945376539	0	8.54235917889348	6.47534085478064	10.3793620950954	8.24760427842601	7.93102922701777	7.09641686498201	9.39822660167816	11.5881256095049	9.44624583199334	4.58838500624556	0	7.80046928288218	8.68064646861999	11.1045790825463	11.8480305632157	6.12434350049854	0	8.14359663497941	8.38449216712623	8.35438865341015	6.28193343057289	8.77622697926556	8.8849032126748	10.0826336797154	8.97204089674063	7.62653079045724	7.34213506009502	10.3962605191644	6.27053277021489	9.02567705589818	11.1505199458218	0	10.8229651730057	5.77742172252857	10.9926910297104	7.96860685300891	9.17297288388027	8.928642307982	6.55685195812158	8.88469704125974	6.27893610517557	8.60235241589002	7.38153363330405	7.99950134348331	0	8.57932028296932	8.12039418555152	7.13572656304614	7.47643687019232	8.03180468381525	0	5.00404295706647	9.55206505594286
tRFdb-3031b	13.4735779884478	11.1572602348484	13.6719810013173	12.3140094180246	14.6372670331782	0	15.0333778397906	9.64141438190407	13.8627284138384	11.6202774838863	11.6296951569975	12.7260525568965	12.3087474488242	13.997136103549	13.2973171568248	8.6182718714287	9.29377639861277	11.4986161901571	12.8179002472421	13.7100879394794	14.5518334331635	5.63533435505355	12.8712760018845	13.6098507885288	11.8830509598163	13.4790396237262	13.3050743506926	14.1453840454678	10.5228329925721	15.489888313559	14.8555513262748	11.876983096618	12.9233650286671	15.0587516778234	10.1750106753296	13.7334054633707	14.9134615177835	13.3378935984246	14.2265637483216	12.3240475425251	13.1775765606916	12.2729826169956	12.5992036083129	13.0328538104576	11.9122174030403	13.1130027695751	11.7948515594898	13.321606850169	12.1170852173749	13.9989416279756	11.2695537746684	11.7243618797577	13.8115729501599	13.0390357318402	11.858727082273	12.2875157442138	9.1971452983041	13.4519534494418	13.4374361827324
tRFdb-3033a	7.23638921149182	8.69414134319953	8.42226091263063	0	0	0	8.1650079744898	0	0	8.98266991375938	9.51204534283829	7.09641686498201	6.60364353236511	9.00550420209429	8.03465105239912	9.33672094660916	0	0	8.48850357822702	8.48903483779463	8.68123294522459	5.71618312222228	7.61044976557085	8.65663851093247	8.70555658594973	8.35438865341015	7.59269404541953	8.45512128454298	8.20866121008909	7.15287675340351	7.85991151319753	8.530010398842	9.33545102724256	8.07860809802526	8.50363087336677	5.72844882260389	8.83112821588096	0	6.58930230799078	5.77742172252857	6.79557509016231	8.38220375804699	6.60045353294554	7.06204670209536	7.54916965896722	7.66636850244487	6.1113316333845	0	8.65654320148804	6.42576996440275	9.76812441335184	8.49209315623561	0	6.84849793353879	8.47238063465255	7.76987238688521	0	8.28493055744046	9.19004396823232
tRFdb-5002a	9.59622558267317	13.8956690260105	10.7769821045526	11.3781799308562	11.4334870558006	0	12.4934422073967	11.1321028686144	14.4133401136657	12.4301096399686	12.9602820528166	11.2734171970402	11.5697543210031	14.3756273658693	11.2484392500738	10.9778815043795	14.6198876000308	14.5335836801108	12.5868253216417	11.6586529434424	10.9585472382822	18.6816871466243	12.8833472296347	11.255685318283	10.2464271774172	10.4384766385802	12.7034682170199	12.8605895143093	10.806618028396	12.5523342989216	11.699014444936	11.9549654205025	13.0397601239656	10.8236509778809	10.2609276078164	11.407881974477	12.4302544937907	0	15.4690905984613	10.8897259956769	10.9213624815467	10.5658239506806	11.953443401136	14.7948925566471	12.0698172855207	10.3554962000877	11.5508092260413	10.6451794330003	12.8570304082993	14.4169846512939	15.0689866330159	11.1086921509612	11.4402218420698	11.2686201508122	12.0706843951013	12.0255537197534	13.5270039928209	10.4094635595444	11.275616754124
tRFdb-5002b	9.39040445843935	13.5747016380704	10.5480550946043	11.0752375594799	11.1085235131486	0	12.0957621234439	10.8842958756341	14.0252553512365	12.0523510688677	12.5722327581576	11.0959553317268	11.4287907423195	13.9818702855134	11.4541508701659	10.7425501503931	14.2724400167979	14.0930328141661	12.2034680296112	11.3506368922266	10.8399648811711	18.2501116523014	12.5302904287215	10.8718761714142	10.0539517554008	10.3605318827991	12.3792032157738	12.4806169226433	10.3663330821454	12.2679332564579	11.6322772410168	11.5781599559912	12.6648267263208	10.4228618274269	10.158610241306	11.1993387188759	11.98977525427	12.9968938368182	15.0755962345506	10.5686419883717	10.4810555456666	10.2186199352849	11.5548067939912	14.4038809751492	11.738955708852	10.4997812310238	11.3397942473075	10.5095502805247	12.5651455095084	14.036414073912	14.6504544747616	10.8519588230897	11.1648177427929	10.9656877751672	11.7676937257296	11.7570046275223	13.1168452441368	10.1211289232364	11.2427155608951
tRFdb-5002c	11.8361843057586	14.0026732178839	12.2334394371336	12.5815290778703	13.986652550299	15.05821459279	13.2888679488309	12.0020438124713	14.0814839328799	13.0767229295413	13.3804355151021	12.5047527494024	13.0075759497533	14.5045294968007	13.3523677936379	12.0357826771924	14.5388515808395	14.0358601928662	12.7821411693143	14.2267425449272	12.6440961079897	17.5455529322875	12.8239767052901	11.2331813445921	11.9650071629946	12.2648932030883	12.9163620657707	13.5002750077182	11.9103073637803	13.2068596201843	14.4748578361474	12.5175958122788	12.5328153151903	10.5623251954524	12.3992770635689	12.641825454419	12.7943167177021	12.2907365028194	14.6934039499897	12.2938212993628	11.9605521512742	11.4658463034127	13.7412485232623	14.2004322895761	12.6407229771603	12.2739337359345	12.1693348733386	11.8533075309666	13.553755657179	13.8276583049914	14.4389592271383	12.6045725300238	12.1191561075888	12.2487109049205	13.905454263688	13.6988153185787	13.1110168228617	12.9151900533379	13.6684123893149
tRFdb-5009a	8.58105908775249	11.1572602348484	9.3378183179102	12.0439785855573	9.75014342914749	0	10.4119935933986	10.4479949146037	11.1444507833197	9.84003437391691	9.69238511167117	7.27574829279959	11.5771314299174	10.0914802006991	9.79629694966788	8.17214728403112	10.2926266255731	8.97742060896189	9.5600507115905	9.03091690355528	10.4442847356293	6.62074844890541	9.78525653296606	9.21457341777574	6.57594298788348	6.54606797238785	9.61561009282526	9.54040616138451	8.06780728126849	11.411268055138	10.6980938460867	8.71012340868011	0	8.46437498489725	7.60962586603431	9.34320503090013	10.009929205632	0	12.2786656133884	10.6327973567024	10.2861856529413	9.36798552857991	10.5743824686525	9.73597490808376	8.72543097023215	9.57867496648808	9.97275967428918	9.45933066224696	10.5543876233123	9.39895608711855	0	9.57743317911272	10.940363315055	11.0469259007389	10.4572666755182	9.53073359867453	7.87889929732449	9.31113966468695	9.95456130017497
tRFdb-5009b	12.1485603969442	13.2462251585926	13.0789783973692	16.2006087600352	13.417329907324	0	11.3566920788784	15.3290322048251	11.8494610645952	11.2667678211801	12.0743035580201	12.9167097546445	15.4587266122014	11.9592750921104	14.2465560985034	9.95047378685597	13.9786746923519	8.9457753525222	10.4899581885739	10.8570477514211	11.8269747027786	8.71524493277169	13.5246236725431	13.3789831504875	8.34084348848358	10.6696481567945	12.9410991602779	11.2822713883716	9.53515773733171	14.8011721762272	14.9567929741844	10.5416327379826	9.8986292320055	9.4306678528331	8.72592577175052	14.188283899384	11.7615073524647	13.7211897254911	13.045203197136	16.7355403488132	10.5952907261216	11.4017391497974	11.5422109637573	13.1901735997179	13.8998573718481	13.1540456843847	15.7817485167477	12.1807691953182	13.3044699421427	11.6456668979218	12.0311542688894	12.4826862856612	14.9318129989236	16.065379494543	13.8652005444167	13.7092311539654	10.7163752363013	12.746482014507	13.5808601884988
