RXF393	ACHN	UO-31	NCI-H226	NCI-H322M	UACC-257	SK-MEL-2	A549	UACC-62	HOP 92	EKVX	NCI-H23	HOP 62	HCC2998	HCT-15	COLO 205	SNB-19	SW-620	KM12	HT-29	HCT-116	TK-10	SN12C	HL-60(TB)	CCRF-CEM	786-0	CAKI-1	A498	PC-3	SK-MEL-28	SK-MEL-5	RPMI 8226	SR	K-562	MOLT-4	M14	MDA-MB-435	MALME-3M	LOX-IMVI	SK-OV-3	DU-145	NCI-H460	NCI-H522	IGR-OV1	NCI/ADR-RES	OVCAR-3	OVCAR-8	OVCAR-4	OVCAR-5	SNB-75	U251	HS-578T	BT-549	MDA-MB-231	MCF-7	SF-539	T-47D	SF-268	SF-295
tRFdb-3020a	17.0278327542333	16.4303451190959	16.672059320418	16.774627583909	17.3920152712894	15.4721686896286	16.7684346964881	15.3919115417284	16.8535386107844	17.4026579780826	16.751514633257	15.9826346017186	18.3486651268818	16.9869992837578	16.5186799508379	17.2663156008879	17.5773754968541	16.4946020777356	17.4828774674364	16.7584660325521	17.1643347699097	12.1778412125823	16.697490694026	17.8294807401624	17.7327459946073	17.0098679016424	16.7567822232461	16.5548052627674	15.3999882672352	17.2499637656669	17.0512618669169	17.0660364436086	16.722792384626	17.275315701473	18.0548614291764	17.4236870425252	17.4510062355481	16.7429201592245	17.254146260269	17.3219045153263	16.2744744828852	15.8159733569609	17.1979978557355	17.2094149708403	16.3762412909204	16.7532480350178	17.019332240763	16.9142698349996	17.1675119734961	17.8837861353851	16.5037225557508	17.9056438502796	18.1788373664871	17.8313085989844	16.2471665092065	17.7011044387442	16.2967017829683	16.4909619731636	17.7447359442519
tRFdb-3021a	7.36300886080817	7.70409447909432	9.1569992795951	8.28738669178884	7.13551753167803	0	7.19201845388661	6.95236359001907	0	7.28010474521035	9.0399993594578	6.55920099626688	9.23147325435122	6.57023109303749	0	8.91725022337653	7.69863323996027	0	8.09400289069427	6.82433374309446	8.28783462142685	0	0	8.4145148202417	8.59060979180326	5.92527054387858	7.77221622716128	7.00241364119802	5.41052474179241	6.69692252007925	6.38474879779117	7.2855877826996	6.85874638969144	7.82853392862994	8.56737231996429	7.2446345975524	6.79692004900776	0	7.75370327973506	5.91760221399559	6.89502759598648	6.90618616425955	0	9.16783413172599	0	5.61554674226876	7.00774572710955	6.83354583910078	7.3329063778107	9.23631924832215	8.3085921658219	8.5300691595544	7.35583188735616	7.68374828322389	0	7.83727539462866	0	6.06014714647248	7.5796550323973
tRFdb-3021b	7.9450471632303	8.48967438260097	10.1557351157903	9.60654152301926	8.71362341235898	0	7.38342969717074	6.95236359001907	8.95255948602296	7.28010474521035	9.0399993594578	6.55920099626688	9.23147325435122	6.57023109303749	0	9.50121767788985	8.69515669236099	0	8.28598781312072	7.81795441090645	8.28783462142685	0	0	8.65487228425509	8.87373432787302	6.9133511770585	8.67602381187467	8.31757456113317	6.39346472075426	7.42831499235724	7.37609022657382	7.81325450379267	7.85251774849373	8.09051015576226	8.92268396068583	7.94141078217334	7.79041806331949	0	8.48799254162615	7.48656495393458	6.89502759598648	8.22087914919111	6.17371866225589	9.59249940431514	6.05381034286533	6.60075836562893	7.56600371860642	6.83354583910078	8.47997938754412	10.1527309907585	8.3085921658219	9.1137301653418	8.08927020677866	8.35099110426358	0	8.48705630008565	0	6.46976908606873	8.45069201167484
tRFdb-3022a	8.85982739150201	9.24011544533012	8.57329983592297	0	8.71362341235898	0	8.83735228740319	0	0	10.7310733482364	9.0399993594578	7.55153122875961	10.6223041529846	10.4140071295499	10.9837255432654	8.96777339245198	10.014994830301	8.91012345354641	10.3268760503287	8.55236035288078	10.8689451234885	4.00801182344413	7.11546193973144	10.706599887086	11.0751967076448	9.80983139384546	8.85618103212413	7.58362051977582	5.41052474179241	8.42412097693959	9.48487146267208	10.6922208866372	9.43331283178352	10.3593247660707	11.3381178886643	10.4060786279	9.87288895026342	0	8.75035708791424	7.31764515283924	8.88590753678319	7.48713363978931	9.15612511175462	9.62283412114417	9.49336307807354	9.83532444289375	9.27892344691078	10.5222616171061	8.96425129403505	9.38808311961035	9.89051794613548	9.8232104619517	9.76369555484416	9.05289170337347	0	9.93196649948574	9.80111535715582	9.62515241506251	10.9420608238837
tRFdb-3022b	9.7709082155427	10.8083880649694	9.85117808424124	10.4537156969943	10.4481814700206	0	10.2339426579581	5.96396623529933	9.53655100630728	10.7951667813287	10.0386283516875	9.54575202568084	11.0877152189508	10.5101542227871	11.1587308266756	9.99096957615769	10.6925437727696	10.130801206565	11.036932548895	9.92850518266166	10.9843629989855	4.00801182344413	9.42904260325285	11.1012527815654	11.3857679875879	10.2244669898571	9.67425912881347	9.8506616944049	8.54997992454307	10.5252306845253	10.6659481797126	10.7936996526327	10.0175795910535	10.6576429588836	11.8088534268964	11.0686518661447	10.4853331204525	0	9.86402928988249	9.31084641925474	9.4698531295888	9.21845936022387	10.0618351402033	10.4121392265893	10.0333058091022	10.3418164341212	9.92758407783154	11.1434066115585	9.82801848772313	9.87289462188575	11.1120415577377	11.1117757188251	10.8072344637396	10.2297120560952	8.55981421409952	10.2726924549056	9.80111535715582	10.0093886294142	11.4954254434248
tRFdb-3023a	7.10172613318864	7.70409447909432	9.01287536891625	0	0	0	5.98272169303901	7.5334377131584	0	7.28010474521035	0	0	8.23387133170927	9.01718703389774	8.03433015485506	8.50320708448173	7.69863323996027	8.3266596176968	8.4553991513479	6.24572249046456	9.28552465663178	0	7.11546193973144	9.53775361987059	8.59060979180326	6.9133511770585	8.0928238383175	7.32208953619845	6.97269542101028	7.68995274731351	6.38474879779117	7.43666589411264	7.85251774849373	8.44299603513556	6.9315751801566	7.05334789468983	7.79041806331949	0	6.18204847047257	5.3445241543007	5.33410710117128	5.9181646290821	7.74529605497969	8.8465329784722	0	7.59330694037018	7.56600371860642	8.41005061798561	6.49205056059562	8.87443244232253	0	6.88633129742011	7.76866585073993	6.55464037985231	0	8.83411773908284	0	5.48595515757823	6.99845847749197
tRFdb-3023b	9.16409036988224	12.0646130536493	11.952341075599	10.0914395045372	11.2957193423286	0	11.2579954394214	9.84912252286637	8.95255948602296	7.28010474521035	9.0399993594578	9.54575202568084	11.6889398404652	11.1405700137792	11.8365660696767	10.0855164329918	11.4995250339849	10.9078725331785	13.0628865688789	12.465244136683	10.4541647443401	0	10.913123362589	12.5209499125916	10.4219046647345	8.22808009500111	10.975771603617	9.45260940265371	10.1847954987768	11.9931583402658	11.4267972015244	10.8885071187594	11.7535705831663	11.9654919286326	12.0180879590897	11.2909483264912	10.9545388184524	0	10.6223877277256	10.63141091425	10.2990377453528	10.2875795579777	10.4765351570625	12.0307388935421	10.2810159278672	10.9441012905108	10.6494664002609	11.3132607461634	11.0126844575612	10.2351227406715	11.6264191762516	10.9863041013111	11.6451285415112	10.3982613051049	10.8786805962395	10.0249835939055	10.2157485173796	8.15889572542794	10.7952980020559
tRFdb-3024a	0	5.27546487428144	0	0	0	0	0	0	0	0	0	0	0	0	6.0507454362995	4.18829681786447	7.69863323996027	0	0	0	7.29244348476966	0	0	0	4.14711580717588	0	0	5.03578141366379	0	0	4.83391009524471	0	0	4.00786891984203	0	0	5.80983676516216	0	0	0	0	0	0	0	0	0	2.82383737707661	0	5.19396597076141	0	9.30631522497409	0	0	0	0	0	0	4.51779249008501	0
tRFdb-3024b	0	6.25671968838299	4.8143610080013	0	0	0	0	0	0	0	0	0	0	0	6.0507454362995	4.18829681786447	7.69863323996027	0	6.29978803667852	0	7.29244348476966	0	7.11546193973144	0	5.10581680291084	0	5.7918798054421	6.59112201281005	0	0	4.83391009524471	0	0	4.00786891984203	0	0	5.80983676516216	0	0	0	0	0	0	0	0	0	3.71818228871362	0	5.19396597076141	0	9.30631522497409	4.15035138968771	0	3.36461945808204	0	0	0	4.51779249008501	0
tRFdb-3025a	0	5.27546487428144	0	0	0	0	0	0	0	0	0	0	0	0	6.0507454362995	4.18829681786447	7.69863323996027	0	0	0	7.29244348476966	0	0	0	4.14711580717588	0	0	5.03578141366379	0	0	4.83391009524471	0	0	4.00786891984203	0	0	5.80983676516216	0	0	0	0	0	0	0	0	0	2.82383737707661	0	5.19396597076141	0	9.30631522497409	0	0	0	0	0	0	4.51779249008501	0
tRFdb-3025b	0	6.25671968838299	4.8143610080013	0	0	0	0	0	0	0	0	0	0	0	6.0507454362995	4.18829681786447	7.69863323996027	0	6.29978803667852	0	7.29244348476966	0	7.11546193973144	0	5.10581680291084	0	5.7918798054421	6.59112201281005	0	0	4.83391009524471	0	0	4.00786891984203	0	0	5.80983676516216	0	0	0	0	0	0	0	0	0	3.71818228871362	0	5.19396597076141	0	9.30631522497409	4.15035138968771	0	3.36461945808204	0	0	0	4.51779249008501	0
tRFdb-3026b	0	4.31224001996388	4.8143610080013	0	0	0	0	5.96396623529933	0	0	7.46050789801765	0	0	0	0	6.92617489013741	0	0	0	5.26461017598867	0	0	0	0	0	0	0	5.03578141366379	0	0	4.83391009524471	0	0	4.00786891984203	0	0	5.80983676516216	0	0	0	0	0	6.17371866225589	4.12140816584521	0	0	0	0	5.19396597076141	0	0	4.15035138968771	5.78837754987883	3.36461945808204	0	0	0	4.51779249008501	0
tRFdb-3027a	0	5.27546487428144	0	0	0	0	5.98272169303901	5.96396623529933	0	6.28935707873887	0	0	7.23865556105255	0	7.03982269443784	5.71951349201756	7.69863323996027	7.33114629405471	8.4553991513479	5.26461017598867	0	0	0	5.97398562506698	6.66257485944621	5.92527054387858	0	0	5.41052474179241	0	4.83391009524471	6.44496945981655	0	6.256209400438	7.25113763586779	4.30973516880555	6.79692004900776	0	0	5.3445241543007	0	0	8.15865165012862	7.04699192545396	0	5.61554674226876	2.82383737707661	0	5.76573075878442	0	0	5.10914623826512	5.78837754987883	4.29283117424774	6.98247768824594	5.06728289869606	0	0	6.00969768903902
tRFdb-3027b	10.2622841774673	11.192540605788	10.0489171945806	7.29199698403476	9.71190415348833	0	11.1567549457161	6.95236359001907	10.5355793719291	9.59458801151534	10.6231335601361	9.35338267347563	8.81723555717721	7.8830209203112	9.49025560206188	10.0390173807146	9.69341527189003	9.32441103618262	10.9545107785103	9.62073533471202	10.4541647443401	4.9624658404336	10.4279957701585	9.41239918116538	12.0236491004504	9.48830509029503	7.77221622716128	10.9691171031049	8.96405479466884	9.68470323146216	9.73830326621195	9.72280435511851	10.3068331281467	11.1638390545096	11.6344073958533	9.09571029427771	10.5921764361806	0	8.75035708791424	8.56032734378523	10.1571371974663	10.2172479420467	10.0618351402033	10.4294046133672	9.35605970514037	9.67504555113566	7.69859831960924	9.82243487842395	8.24622700566873	10.5884994535649	11.4744667846189	9.65348451573722	9.85106076793962	9.81879396008934	10.1422257389677	10.5481240598277	8.21938349572635	9.40971835532776	10.5426873804431
tRFdb-3029a	7.10172613318864	7.82904870552	8.08938721901972	0	8.13037812410711	0	7.38342969717074	7.5334377131584	0	8.59645282344604	0	0	7.82043033900964	7.5626198953593	6.0507454362995	7.28610637464079	9.69341527189003	9.32441103618262	7.61068653350448	8.03943319198899	7.29244348476966	5.53192111239347	7.11546193973144	7.76485220403109	7.39383278887521	6.9133511770585	7.09809853694262	8.45466693108824	7.38485845774999	7.10847934191091	8.10957778923144	7.2855877826996	8.43539804526646	6.256209400438	7.51259279115202	6.83276465288354	5.80983676516216	0	0	7.48656495393458	0	7.48713363978931	6.17371866225589	7.50344505928345	0	5.61554674226876	7.13801508708602	6.83354583910078	7.48401434460662	7.65613287951814	9.30631522497409	6.66596994783228	6.77526638718071	6.92960597071782	8.97389562594615	8.19844292471675	8.21938349572635	6.46976908606873	6.00969768903902
tRFdb-3029b	10.6281487621331	12.372426163182	9.80815669418839	9.86926745911544	10.4481814700206	0	11.3753063668207	9.26494191193409	11.9500092672503	8.85886589309064	10.4533228953516	9.13135780450254	9.81563550932682	9.25776670141022	9.7309550588482	9.10952223941177	8.69515669236099	8.91012345354641	10.8057264128615	10.6537448023387	10.2843682857809	6.25635978184008	10.2761090290195	9.34538580040684	7.77036340916405	7.49431857097562	10.1930993538605	10.9691171031049	10.4646846665638	10.2284726914168	11.1229139327539	10.392861811715	10.3068331281467	9.93912075575159	8.44740875326161	11.0431287687125	10.1774504265174	0	10.6864782731827	10.2870081416389	10.4282226048549	10.2875795579777	9.74024444880844	11.1864069294107	9.49336307807354	9.67504555113566	9.80545933048051	11.2476987739983	7.96713686405272	8.87443244232253	9.89051794613548	8.82480213529683	11.6204742535451	9.12675646190558	10.7791996531479	10.5481240598277	8.21938349572635	8.84884917568765	10.8208188514306
tRFdb-3030a	10.7243052661821	12.6600154269151	12.4766510814652	10.0914395045372	13.8802035270152	16.472152820245	12.9523740421913	8.94359995642362	15.3333838183777	13.7786899889157	12.1530500604552	12.0677185334593	13.0494203363115	15.3719859749233	15.4613905018122	14.2452541927288	11.3926481587117	14.1802176565734	14.3258226222023	14.381469951021	15.0179640909327	8.24213574013656	11.3534990551612	13.5208271738915	15.0745696986526	12.7470324419506	11.5342725170056	11.2205407162197	14.3706220912298	13.1642329990735	12.7599048119877	13.5700291713384	12.5469429216066	14.1002400771211	14.1449950768058	11.3545821094669	13.8283799427869	0	13.537201411292	9.63232012403426	13.9633184021341	12.4793225865565	12.1539107552588	12.7051416664641	13.3081950705522	12.2726089613019	11.728720277931	12.4935161327808	12.9933857373301	12.349678891862	13.5136114151276	14.3123531496415	12.607756179401	10.0641211139652	11.2935265225585	12.5474012186976	12.1690444402521	11.0390476493062	12.8638415200348
tRFdb-3030b	16.079889533434	16.1367269612759	15.5162355721657	15.1593179911037	16.3943637704884	16.472152820245	17.6418495015996	12.7737629143451	16.7078812740411	15.3635840520649	14.9441924001705	15.0634988538257	14.3584228872732	15.9885759604865	16.0922323563785	15.1458668849741	14.4990889739826	15.7979176994675	15.9999131382874	15.8274511696156	16.7385514014365	9.34392153350986	15.5888651320083	15.5064275821893	16.6722622616997	15.545218874585	15.3250139267105	15.7130977872594	15.4925758010118	16.6806128245162	16.1487589462603	15.4689097815427	15.3698581268965	15.4813681625837	16.0331461275821	14.7606627733456	15.7867271782947	16.2404252994617	15.2468861070499	14.7338418880771	15.6587671317891	14.5771610175138	14.669349348526	15.320321631784	15.6901671930584	15.2741035478906	14.7176439742534	15.470128551155	15.2214771419986	16.7773995966409	15.3264376104303	15.8619817184985	15.9432101317016	14.5050572258264	15.5294747723005	15.8970659896179	13.8293437795816	15.6586095726532	15.4092289401916
tRFdb-3031a	7.10172613318864	6.25671968838299	8.67258298651153	0	9.12780153830746	0	8.08054229836804	5.96396623529933	9.95110277019473	7.86196990153433	7.46050789801765	6.55920099626688	9.03917100303413	11.1405700137792	9.03157602353707	4.18829681786447	0	7.33114629405471	8.28598781312072	10.6537448023387	11.4536504582465	5.9391420395522	0	7.76485220403109	8.06868418141054	7.90735436046458	5.7918798054421	8.31757456113317	8.38053599691881	9.62337890330821	8.48688352228296	7.11681817544262	6.85874638969144	9.93912075575159	5.94334553816605	8.56084350926623	10.6916498037372	0	10.4110281209564	5.3445241543007	10.5083363552211	7.48713363978931	8.74193028365529	8.49946415663312	6.05381034286533	8.39745657520144	5.80022400616314	8.14786421905872	6.97289074709413	7.65613287951814	0	8.15924778581695	7.76866585073993	6.69074802203354	6.98247768824594	7.61593399117852	0	4.51779249008501	9.15958093125373
tRFdb-3031b	13.8354438116037	11.5236200614484	14.0054141319339	12.6405395818268	15.0140071943305	0	15.389514721985	9.94213416123212	14.2534991979313	12.0524920800116	11.9762136154046	13.0034277902488	12.7684367823115	14.368817714574	13.7013502776603	9.01658694258204	9.69341527189003	11.8461128213502	13.2415091513122	14.07841668495	14.9767426885749	6.25635978184008	13.1926370288288	14.0489660185071	12.3854983829033	13.8497974648437	13.626802650233	14.5049069672456	10.8364213986336	15.8495551314291	15.1886605114711	12.1835119453181	13.2558005392542	15.4206308366221	10.6620656384448	14.0869219412529	15.2737710200521	13.6555559685832	14.6337725822108	12.7011071260754	13.5123347541	12.6085839473847	12.9866619120681	13.4220344704991	12.2220549869273	13.4439272940709	12.1280581121049	13.6851362698392	12.5249372359409	14.4734545965876	11.6264191762516	12.122335584912	14.2778074488641	13.4097081905049	12.1807876915696	12.6891526223051	9.53840434099357	13.7663858473599	13.8637447464226
tRFdb-3033a	6.78242157424849	8.24249921222678	7.93797255618858	0	0	0	7.70362864885901	0	0	8.59645282344604	9.0399993594578	6.55920099626688	6.2481766851706	8.55879918552527	7.62112582651438	8.91725022337653	0	0	8.09400289069427	8.03943319198899	8.28783462142685	5.53192111239347	7.11546193973144	8.27743405226436	8.38953717254055	7.90735436046458	7.09809853694262	7.99677653537216	7.70505912205775	6.69692252007925	7.37609022657382	8.01884988509949	8.84939331453928	7.62305914309426	8.17264412502622	5.2728952946189	8.37320670727434	0	6.18204847047257	5.3445241543007	6.31611326204071	7.90015942849758	6.17371866225589	6.63558646551934	7.04291086877084	7.18075752819766	5.63353163840387	0	8.24622700566873	6.08540463102311	9.30631522497409	8.07210032065406	0	6.4043415317845	7.97676198951559	7.35436972523378	0	7.7818976481494	8.7977314438456
tRFdb-5002a	8.85982739150201	13.162697574022	10.0114783285057	10.6056159158696	10.7110437551272	0	11.7502214726334	10.3341023655398	13.7046401486681	11.7630609353671	12.2074861122647	10.4517415498036	10.9302504269288	13.6478378755854	10.553338970244	10.2779955268041	13.9205834785861	13.7816930073045	11.911089525621	10.9277647627137	10.2843682857809	18.2135022760915	12.1053475366428	10.5956376378521	9.65005988287582	9.71041052923811	11.9258438717679	12.1207243165705	10.0214454985061	11.8126332798207	10.9329021605692	11.1622982263709	12.2728184167244	10.0865350586813	9.64942599605467	10.6622452846255	11.6912135864176	0	14.7768018553674	10.1678087546221	10.1571371974663	9.80261436186158	11.2416529043542	14.0846105360335	11.2804360485208	9.58769300570047	10.7849008417543	9.90980398674343	12.165546345032	13.7920224062072	14.3264727221262	10.4076420144217	10.8072344637396	10.5401800858358	11.2935265225585	11.3279403015724	12.7693303304473	9.62515241506251	10.6027688954154
tRFdb-5002b	9.09382677796002	13.2822666749434	10.2227918233294	10.7430352640603	10.8264547667991	0	11.7930223105417	10.5266077324214	13.7571037092553	11.8257790272805	12.2599426378758	10.7146042591471	11.2296720768037	13.6946284998287	11.1993552819775	10.4829559543536	14.0136870680776	13.7816930073045	11.968218884692	11.0601500914869	10.6060649952318	18.2224981472227	12.1927911179146	10.6521853069161	9.89770384779887	10.0725978766083	12.042068233008	12.1812525455848	10.0214454985061	11.9687113460117	11.3065485359285	11.2259296911624	12.3383938012614	10.126027561355	9.9872193117712	10.8940597891676	11.6912135864176	12.6556677644527	14.8238684593335	10.2870081416389	10.1571371974663	9.89562279708109	11.2834560571181	14.134152941661	11.3900181003466	10.17203038528	11.0142624323426	10.2143728684393	12.3141596812241	13.8520003690082	14.348497964478	10.5912269727524	10.9722066649431	10.6775955280768	11.4309777947223	11.4998299257792	12.7996996743982	9.77697280686652	11.0101984811754
tRFdb-5002c	12.2452865354698	14.4164585620467	12.6141315940242	12.9553686165556	14.4106888037007	15.4721686896286	13.692284789442	12.3503341204423	14.5195616174663	13.556314676465	13.7743246026452	12.8294209149517	13.5145966835064	14.9235212171078	13.803704576973	12.4821997042645	14.9863369429573	14.4307487288565	13.2530495862254	14.6423824266976	13.1162634853494	18.2242053048937	13.1926370288288	11.7194610287326	12.5147582885307	12.6829116437165	13.2853824517316	13.907090611335	12.2713101776253	13.6138015648525	14.8552680838158	12.8714502910475	12.9125384188866	10.971283804738	12.9339128493976	13.0426159073426	13.2018922764715	12.6556677644527	15.1479222907515	12.718178090599	12.3425640801327	11.8486949411049	14.1760398962811	14.6369393618454	12.9978890861058	12.6521301689523	12.5498582701124	12.2640774203811	14.0089609146869	14.3494715708961	14.8432425777816	13.0498932370558	12.6326268970451	12.666653347932	14.2748770855055	14.1477990299898	13.5000615674967	13.2769119561694	14.1420289304136
tRFdb-5009a	7.9450471632303	10.5241100043794	8.67258298651153	11.3707693572017	9.12780153830746	0	9.76873538809554	9.74969857380435	10.5355793719291	9.27312634563767	9.0399993594578	6.55920099626688	11.0371128202317	9.46390331453592	9.20119468558731	7.57393136990002	9.69341527189003	8.3266596176968	8.98464868657547	8.40078418363201	9.86971634644729	6.25635978184008	9.1076376402034	8.65487228425509	6.08471533100418	5.92527054387858	8.9384702298259	8.90102892474055	7.38485845774999	10.7712377014649	10.0317232872964	8.01884988509949	0	7.82853392862994	7.10018641653304	8.69799968609861	9.3710295699911	0	11.686040489141	10.0104121832028	9.62165275540828	8.70492373682451	9.96239587570241	9.12608772801295	8.03743009605745	8.91074563651465	9.30689316051831	8.82402740720021	9.96280634182384	8.87443244232253	0	8.97648703452472	10.4069541567784	10.4180100153581	9.78002036098271	8.9334426563283	7.22421593053486	8.62697816005514	9.38161292158745
tRFdb-5009b	12.1271304753766	13.2293998073224	13.0291115637198	16.1438684501606	13.4107550428858	0	11.3295201959038	15.2467656708752	11.856924171931	11.3157528916532	12.0375992401653	12.810807810988	15.5351632565334	11.9476510350775	14.2672945285572	9.96633196530785	13.9955408254641	8.91012345354641	10.5302616412467	10.8420802314434	11.8685593573514	8.96272350101065	13.462699882659	13.4347948857277	8.45972162789679	10.6571137282793	12.8795353145045	11.2584928629046	9.46570522280057	14.7775181078731	14.9065851601414	10.4649592536513	9.84782855643172	9.40925904968321	8.82977273543306	14.1584963722693	11.7385052274733	13.6555559685832	13.0690990956322	16.7293360728792	10.5467844372741	11.35409026325	11.5463939958835	13.1960656967306	13.8264436039969	13.1016808020464	15.7317110925885	12.1610056535447	13.3290709005756	11.7368483412471	12.0048254900473	12.4974316029785	15.0147439900568	16.0527623400784	13.8040144415067	13.7276081661844	10.6748492288433	12.6776212527745	13.6238699276663
tRFdb-5009c	12.448994066626	14.1641023178888	13.3434918071276	16.1775988470346	14.8868191965035	0	12.061601246024	15.2603757539834	12.4093414354177	12.2018362969062	12.539998647884	13.1878312781562	15.6041395799883	12.9980881807696	14.6063032951126	10.7076838633306	14.2309055916901	9.90862323024977	11.369366514751	11.4750186622215	12.1415113299281	9.40941120034669	13.5645707836737	13.5246184308914	8.92425434566232	11.2594731226314	13.1708995973004	11.8494893165574	9.7701711061223	15.0139096233876	15.3030712413135	11.5077611286481	11.094849380976	10.5886450936285	9.47632370515229	14.2768218257806	12.3540178542421	13.6555559685832	13.3119296106307	16.7382544978843	10.7905599880652	11.6759081282451	12.1081172778526	13.5118975624928	13.8962091937597	13.340843391004	15.7437514615775	12.5892590489341	13.6257943682976	11.9223529781148	12.4742132577365	12.6853340798124	15.0952315431145	16.077614714288	13.9597987890367	13.8754432749894	10.9157215495984	12.8798555268992	13.85450716126
tRFdb-5016a	4.82121264224322	6.57486934073074	6.36472854638919	0	0	0	4.44267994849198	0	7.95546851247278	6.28935707873887	0	6.55920099626688	6.2481766851706	0	0	0	0	7.33114629405471	0	0	0	4.00801182344413	7.11546193973144	5.97398562506698	0	6.9133511770585	7.09809853694262	7.32208953619845	0	7.42831499235724	6.79546350718123	5.71900146253311	0	0	0	4.30973516880555	7.37755115016133	0	7.75370327973506	4.37960113048283	5.33410710117128	0	7.74529605497969	6.05786072666311	6.05381034286533	0	5.22814880607827	0	0	0	9.30631522497409	5.10914623826512	5.78837754987883	0	8.55981421409952	5.06728289869606	0	4.51779249008501	7.80096966114914
tRFdb-5017b	6.78242157424849	4.31224001996388	5.78849286845042	7.29199698403476	0	0	0	0	7.95546851247278	0	0	0	0	0	0	0	0	0	0	7.23618510230567	7.29244348476966	0	0	0	5.67674600445607	6.9133511770585	0	0	0	7.42831499235724	4.83391009524471	4.18780351567234	6.85874638969144	4.00786891984203	4.01201964617332	4.30973516880555	7.37755115016133	0	0	4.37960113048283	6.31611326204071	0	0	5.07935572491309	0	0	3.71818228871362	0	0	0	0	7.0774511928609	0	0	6.98247768824594	6.62326975519739	0	4.51779249008501	0
tRFdb-5024b	0	11.0963678023477	8.85273921560188	12.3704969347507	8.13037812410711	0	10.330080681891	13.2627417659167	11.4096066214378	13.0783144280499	8.4564065648612	10.0046571124448	12.7991292264297	10.0157941644882	8.03433015485506	9.27915701488372	12.0139487153755	11.0232919884871	8.98464868657547	8.03943319198899	8.28783462142685	15.3625524326597	10.1063294547651	10.1615623520245	9.55707018224039	7.49431857097562	9.22744210454909	10.546671008962	10.1847954987768	9.74352679777	9.42836847059081	9.75191655367055	10.1694434959366	9.50223583520981	12.5709968105693	9.55893206549031	9.95526562756815	0	10.2506881024421	12.3803060261981	8.88590753678319	9.21845936022387	8.74193028365529	9.84496511325673	6.05381034286533	8.75907557063508	7.56600371860642	9.28259059170944	8.55017629284898	10.7087187289593	11.8893775260256	7.65884865147146	12.2380670798111	10.6938874432711	9.55790140520685	8.48705630008565	10.9157215495984	6.06014714647248	10.4144532513289
tRFdb-5026b	11.7004268324194	13.8000713047486	12.1887262395169	15.1531659326024	13.5682826154628	0	11.341103685413	15.4524517047212	11.1202178490515	11.9990656374219	12.0375992401653	11.0680545639627	16.664755331422	12.5094120999126	14.364275387197	12.178681687853	14.7897547655522	12.2766460450385	11.911089525621	11.6864536545819	11.0912273364538	12.6056644202107	12.7199437824764	14.268334542215	9.99545199353263	9.90284033291603	12.720011845591	12.3223159232633	10.9315282679738	14.081063459711	13.5104609637858	9.96581055048321	10.1694434959366	9.23959924940353	10.3802224979347	13.5275338035959	11.6912135864176	14.2404812020893	12.8626740447181	15.1751182439567	9.94321453624092	10.9822835733476	11.7978555845803	13.4996895544233	12.0322728924992	13.725474696542	12.306631309765	11.6792615646729	13.5613921288117	11.8192870179748	12.5522024249835	11.3710550650781	14.8653711201815	14.0984790064636	13.1806323150234	12.1531980227847	12.1690444402521	10.6441257118346	14.5146696615902
tRFdb-5026c	11.9887794584036	14.0175340823778	12.3917775244688	15.1593179911037	14.0321970525218	0	12.4303070250413	15.4583683074014	11.1202178490515	12.177994658871	12.4067555601093	11.4512263990192	16.6844121028714	12.6532243927839	14.4551456112266	12.6029950438899	14.8716289624072	12.4923343520863	12.4714368657663	12.23811016273	11.2837897525926	12.6838385630353	13.0120853293494	14.3410872890632	11.263559917476	9.99021452248468	12.8795353145045	12.5838093748192	11.1317311604027	14.2754789276313	13.6621114221258	10.989738857765	11.1688169811747	10.1453756723791	11.3796811609662	13.6593677892976	12.1592415193153	14.2404812020893	13.0448543947064	15.1973546841864	10.4688355043829	11.35409026325	12.3633213392352	13.7296337861483	12.1197154730885	13.819536297594	12.4357414850821	12.1961874909875	13.7688182254589	12.0643371360033	12.6965694573097	11.5429465459417	14.9118288995649	14.1242541849746	13.414099226621	12.5236891443163	12.4627179334152	11.0539909224001	14.6183654364541
ts-1	12.5639100750226	6.83537927597934	10.3178719939651	11.9269883612836	10.4481814700206	0	11.5846863410045	9.84912252286637	10.5355793719291	11.2255915964201	10.6231335601361	10.5447865704058	7.23865556105255	9.01718703389774	0	8.91725022337653	10.8623719084713	10.130801206565	9.09136045422971	11.1579531076723	8.87125755664548	5.53192111239347	9.69172814911416	8.86084584247083	9.06599491832385	8.90434657863017	10.1591813641038	10.6924291303559	11.8195432489471	10.0993024076517	9.59164284061062	10.989738857765	11.2391764682423	10.0663758647844	9.34818800780155	9.66313527420867	10.5397436295651	0	9.3342024644324	11.0097126384636	10.4688355043829	11.6759081282451	10.1548601813907	7.84966360645723	9.94028818374035	9.75740966352363	9.69338022500816	11.6026642781076	10.1996264806675	11.4220780975066	12.8891873683328	10.4076420144217	8.35142144479197	10.5311410397232	12.3288560144979	10.9312278542798	11.9153480921357	10.5204710739265	10.2362550940777
